,time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change,Predicted Coolant Temperature
0,0,2024-09-24 13:21:36,2024-09-24 13:20:48,200,0,True,9.643,3.804,39,4.031,0.0,66,0,1035.5,14.0,13.0,6750.676,3.562,2192.484,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0015107228759625,2014.516129035568,66,0.0,0.0,66.712234
1,500,2024-09-24 13:21:36,2024-09-24 13:20:48,200,0,True,9.786,6.992,38,4.205,0.0,66,0,1031.0,14.0,13.0,6750.676,2.312,2314.766,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,0.0,0.0,66.712234
2,1000,2024-09-24 13:21:36,2024-09-24 13:20:48,200,0,True,9.857,10.097,40,4.064,0.0,66,0,984.25,14.0,13.0,6750.676,4.5,2495.188,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,0.0,0.0,66.712234
3,1500,2024-09-24 13:21:36,2024-09-24 13:20:48,200,0,True,9.786,12.93,40,3.369,0.0,66,0,806.75,14.0,13.0,6750.676,20.625,2671.656,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,0.0,0.0,66.712234
4,2000,2024-09-24 13:34:55,2024-09-24 13:20:50,200,0,False,9.714,14.931,42,3.242,0.0,66,0,666.5,14.0,13.0,6750.676,23.062,2842.5,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,0.0,0.0,66.712234
5,2500,2024-09-24 13:34:55,2024-09-24 13:20:50,200,0,False,9.429,17.007,56,7.861,0.0,66,0,463.75,13.8,13.0,6750.676,39.625,2951.734,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,0.0,0.0,66.712234
6,3000,2024-09-24 13:34:55,2024-09-24 13:20:50,200,0,False,9.929,18.208,68,6.014,0.0,67,2,1071.25,13.9,1.0,6750.676,29.25,3332.5,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,2.0,12.0,69.684616
7,3500,2024-09-24 13:34:55,2024-09-24 13:20:50,200,0,False,9.857,19.956,38,5.043,0.0,67,3,1189.0,14.1,1.0,6750.676,8.75,3614.875,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,3.0,12.0,69.684616
8,4000,2024-09-24 13:34:57,2024-09-24 13:20:52,200,0,False,9.571,20.705,43,3.857,0.0,66,5,779.0,14.1,1.0,6750.676,27.5,3792.688,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,5.0,12.0,69.719986
9,4500,2024-09-24 13:34:57,2024-09-24 13:20:52,200,0,False,9.643,21.811,47,4.424,0.0,67,5,714.0,14.0,1.0,6750.676,32.125,3904.203,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,5.0,12.0,69.719986
10,5000,2024-09-24 13:34:57,2024-09-24 13:20:52,200,0,False,9.786,23.473,50,5.252,0.0,67,6,842.25,14.0,1.0,6750.676,31.688,4103.797,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,6.0,12.0,69.8711
11,5500,2024-09-24 13:34:57,2024-09-24 13:20:52,200,0,False,9.786,23.714,44,3.518,0.0,67,8,926.25,14.2,1.0,6750.68,11.812,4317.859,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
12,6000,2024-09-24 13:35:00,2024-09-24 13:20:54,200,0,False,9.786,24.441,38,3.822,0.0,67,8,970.25,14.2,1.0,6750.68,7.75,4499.344,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
13,6500,2024-09-24 13:35:00,2024-09-24 13:20:54,200,0,False,9.786,25.016,37,3.857,0.0,67,8,1001.0,14.2,1.0,6750.68,6.75,4633.5,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
14,7000,2024-09-24 13:35:00,2024-09-24 13:20:54,200,0,False,9.786,25.809,37,4.021,0.0,67,8,1022.25,14.2,1.0,6750.68,5.188,4802.703,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
15,7500,2024-09-24 13:35:00,2024-09-24 13:20:54,200,0,False,9.714,26.797,44,6.127,0.0,67,8,1123.0,14.2,1.0,6750.684,-1.188,4996.594,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
16,8000,2024-09-24 13:35:02,2024-09-24 13:20:56,200,0,False,8.786,27.254,46,5.176,0.0,67,8,849.75,14.2,1.0,6750.684,4.688,5273.797,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
17,8500,2024-09-24 13:35:02,2024-09-24 13:20:56,200,0,False,9.214,28.097,45,4.91,2.167,67,8,966.75,14.2,1.0,6750.684,4.75,5466.312,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,8.0,12.0,69.82144
18,9000,2024-09-24 13:35:02,2024-09-24 13:20:56,200,0,False,9.571,28.582,45,5.355,2.478,67,7,892.75,14.2,1.0,6750.688,7.938,5681.641,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,9.0,12.0,69.82144
19,9500,2024-09-24 13:35:02,2024-09-24 13:20:56,200,0,False,9.571,29.018,49,5.459,10.889,67,6,867.0,14.2,1.0,6750.688,14.438,5888.516,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,10.0,12.0,69.96539
20,10000,2024-09-24 13:35:04,2024-09-24 13:20:58,200,0,False,9.571,29.685,53,6.291,22.363,67,6,861.5,14.2,1.0,6750.688,20.688,6148.234,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,10.0,12.0,69.96539
21,10500,2024-09-24 13:35:04,2024-09-24 13:20:58,200,0,False,9.571,30.049,58,7.559,22.446,67,6,929.5,14.2,1.0,6750.688,26.625,6394.609,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,10.0,12.0,69.96539
22,11000,2024-09-24 13:35:04,2024-09-24 13:20:58,200,0,False,9.571,30.143,73,14.111,22.473,67,7,998.75,14.2,1.0,6750.691,37.188,6712.484,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,11.0,12.0,69.915726
23,11500,2024-09-24 13:35:04,2024-09-24 13:20:58,200,0,False,9.429,30.03,86,13.191,17.23,68,9,1200.25,14.2,1.0,6750.691,44.688,7370.703,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,13.0,12.0,69.915726
24,12000,2024-09-24 13:35:06,2024-09-24 13:21:00,200,0,False,9.571,29.459,58,9.594,12.46,68,11,1388.0,14.3,1.0,6750.691,35.125,7902.266,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.7633
25,12500,2024-09-24 13:35:06,2024-09-24 13:21:00,200,0,False,9.071,30.003,54,8.682,8.493,68,11,1467.0,14.3,1.0,6750.695,19.0,8184.969,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.7633
26,13000,2024-09-24 13:35:06,2024-09-24 13:21:00,200,0,False,9.143,30.101,47,7.818,6.683,68,11,1394.0,14.4,1.0,6750.695,11.688,8460.797,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.7633
27,13500,2024-09-24 13:35:06,2024-09-24 13:21:00,200,0,False,9.214,31.64,45,7.783,6.018,68,11,1458.75,14.4,1.0,6750.699,9.625,8737.562,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.7633
28,14000,2024-09-24 13:35:08,2024-09-24 13:21:02,200,0,False,9.214,32.162,45,7.227,2.032,67,11,1438.5,14.4,1.0,6750.699,7.75,9059.875,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.7633
29,14500,2024-09-24 13:35:08,2024-09-24 13:21:02,200,0,False,9.214,32.161,43,7.045,2.081,67,11,1429.25,14.4,1.0,6750.699,5.688,9260.562,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.96196
30,15000,2024-09-24 13:35:08,2024-09-24 13:21:02,200,0,False,9.143,32.906,43,7.088,6.61,67,11,1394.5,14.4,1.0,6750.703,6.125,9505.422,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,15.0,12.0,69.96196
31,15500,2024-09-24 13:35:08,2024-09-24 13:21:02,200,0,False,9.214,32.91,43,7.227,13.113,67,10,1354.25,14.4,1.0,6750.703,6.25,9739.719,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,16.0,12.0,69.91087
32,16000,2024-09-24 13:35:09,2024-09-24 13:21:04,200,0,False,9.214,33.736,46,7.793,9.967,67,10,1315.0,14.4,1.0,6750.703,10.25,10000.312,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,16.0,12.0,69.91087
33,16500,2024-09-24 13:35:09,2024-09-24 13:21:04,200,0,False,9.143,33.931,47,7.619,0.0,67,10,1266.25,14.4,1.0,6750.707,-0.25,10217.391,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,16.0,12.0,69.91087
34,17000,2024-09-24 13:35:09,2024-09-24 13:21:04,200,0,False,9.143,33.95,44,6.432,0.0,68,9,1212.0,14.5,1.0,6750.707,-5.5,10467.359,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,17.0,12.0,69.91087
35,17500,2024-09-24 13:35:09,2024-09-24 13:21:04,200,0,False,9.143,34.516,44,5.791,0.0,68,9,1138.5,14.5,1.0,6750.711,-10.25,10680.391,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,17.0,12.0,69.91087
36,18000,2024-09-24 13:35:11,2024-09-24 13:21:06,200,0,False,9.0,34.515,52,4.98,0.0,68,9,755.5,14.4,2.0,6750.711,7.25,10898.203,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,17.0,13.0,69.82153
37,18500,2024-09-24 13:35:11,2024-09-24 13:21:06,200,0,False,9.0,34.75,58,5.59,0.0,68,8,645.25,14.4,2.0,6750.711,11.375,11053.172,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,18.0,13.0,69.82153
38,19000,2024-09-24 13:35:11,2024-09-24 13:21:06,200,0,False,9.0,35.118,75,10.77,0.0,68,7,786.75,14.4,1.0,6750.711,7.312,11294.656,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,19.0,14.0,69.90535
39,19500,2024-09-24 13:35:11,2024-09-24 13:21:06,200,0,False,9.0,34.9,58,5.383,0.0,68,7,948.75,14.4,1.0,6750.715,-6.812,11671.953,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,19.0,14.0,69.90535
40,20000,2024-09-24 13:35:12,2024-09-24 13:21:08,200,0,False,9.0,35.842,54,4.902,0.0,68,5,708.75,14.5,1.0,6750.715,7.812,11842.047,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,21.0,14.0,69.91316
41,20500,2024-09-24 13:35:12,2024-09-24 13:21:08,200,0,False,8.714,36.689,70,9.074,0.0,68,3,550.5,14.4,1.0,6750.715,11.25,11954.672,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,23.0,14.0,70.02713
42,21000,2024-09-24 13:35:12,2024-09-24 13:21:08,200,0,False,9.0,37.569,87,10.064,0.0,68,0,944.25,14.5,13.0,6750.715,-28.562,12297.312,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
43,21500,2024-09-24 13:35:12,2024-09-24 13:21:08,200,0,False,9.0,38.243,55,5.449,0.0,68,0,935.75,14.5,13.0,6750.715,-0.5,12640.094,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
44,22000,2024-09-24 13:35:15,2024-09-24 13:21:10,200,74,False,8.857,37.517,58,4.711,0.0,68,0,587.25,14.5,13.0,6750.715,7.438,12784.109,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
45,22500,2024-09-24 13:35:15,2024-09-24 13:21:10,200,74,False,8.5,37.334,82,12.053,0.0,68,0,584.75,14.5,13.0,6750.715,18.188,12921.859,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
46,23000,2024-09-24 13:35:15,2024-09-24 13:21:10,200,74,False,9.0,36.856,70,6.641,0.0,68,0,994.75,14.5,13.0,6750.715,-4.938,13352.25,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
47,23500,2024-09-24 13:35:15,2024-09-24 13:21:10,200,74,False,8.929,36.19,56,4.803,0.0,68,0,739.25,14.5,13.0,6750.715,10.75,13543.688,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
48,24000,2024-09-24 13:35:17,2024-09-24 13:21:12,200,74,False,8.571,36.257,81,10.75,0.0,68,0,511.5,14.5,13.0,6750.715,22.312,13700.938,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
49,24500,2024-09-24 13:35:17,2024-09-24 13:21:12,200,74,False,9.071,36.043,69,5.977,0.0,68,0,1020.75,14.5,13.0,6750.715,-4.625,14005.953,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
50,25000,2024-09-24 13:35:17,2024-09-24 13:21:12,200,74,False,9.071,35.772,42,4.467,0.0,69,0,910.25,14.5,13.0,6750.715,9.188,14197.469,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
51,25500,2024-09-24 13:35:17,2024-09-24 13:21:12,200,74,False,9.0,35.763,46,3.615,0.0,68,0,778.0,14.5,13.0,6750.715,12.625,14308.0,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
52,26000,2024-09-24 13:35:18,2024-09-24 13:21:14,200,74,False,9.143,35.756,44,3.996,0.0,68,0,833.75,14.5,13.0,6750.715,9.125,14463.344,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
53,26500,2024-09-24 13:35:18,2024-09-24 13:21:14,200,74,False,9.071,36.455,45,4.055,0.0,68,0,854.5,14.5,13.0,6750.715,6.438,14596.125,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
54,27000,2024-09-24 13:35:18,2024-09-24 13:21:14,200,74,False,9.0,36.378,44,3.996,0.0,68,0,862.75,14.5,13.0,6750.715,5.875,14757.0,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
55,27500,2024-09-24 13:35:18,2024-09-24 13:21:14,200,74,False,9.071,36.426,44,3.822,0.0,68,0,851.0,14.5,13.0,6750.715,6.188,14928.875,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
56,28000,2024-09-24 13:35:20,2024-09-24 13:21:16,200,74,False,9.071,36.352,44,3.957,0.0,68,0,844.75,14.5,13.0,6750.715,7.812,15125.078,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
57,28500,2024-09-24 13:35:20,2024-09-24 13:21:16,200,74,False,9.071,36.286,44,3.881,0.0,67,0,841.75,14.5,13.0,6750.715,7.812,15250.172,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
58,29000,2024-09-24 13:35:20,2024-09-24 13:21:16,200,74,False,9.0,36.5,44,4.57,0.0,66,0,833.0,14.5,13.0,6750.715,1.812,15406.047,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
59,29500,2024-09-24 13:35:20,2024-09-24 13:21:16,200,74,False,8.929,36.144,55,6.201,0.0,68,0,869.5,14.5,13.0,6750.715,7.875,15612.422,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.121216
60,30000,2024-09-24 13:35:21,2024-09-24 13:21:18,200,74,False,9.071,35.863,57,6.201,0.0,68,0,873.25,14.5,13.0,6750.715,5.562,15908.516,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.35758
61,30500,2024-09-24 13:35:21,2024-09-24 13:21:18,200,74,False,9.0,35.846,56,6.062,0.0,68,0,888.75,14.5,13.0,6750.715,5.125,16105.672,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.35758
62,31000,2024-09-24 13:35:21,2024-09-24 13:21:18,200,74,False,9.071,35.83,58,7.143,6.888,68,0,776.25,14.5,13.0,6750.715,18.375,16315.078,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.35758
63,31500,2024-09-24 13:35:21,2024-09-24 13:21:18,200,74,False,8.643,35.541,88,14.531,2.206,68,0,712.75,14.5,13.0,6750.715,13.75,16576.781,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,26.0,71.35758
64,32000,2024-09-24 13:35:22,2024-09-24 13:21:20,200,74,False,9.143,35.281,65,8.025,6.314,69,0,1171.0,14.5,1.0,6750.715,27.312,17190.438,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,26.0,38.0,70.388596
65,32500,2024-09-24 13:35:22,2024-09-24 13:21:20,200,74,False,9.071,34.772,61,7.109,6.314,69,3,852.0,14.5,1.0,6750.715,20.938,17360.016,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,29.0,38.0,71.66643
66,33000,2024-09-24 13:35:22,2024-09-24 13:21:20,200,74,False,8.643,34.197,80,11.035,6.314,69,4,627.25,14.5,1.0,6750.715,17.25,17553.078,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,30.0,38.0,71.579575
67,33500,2024-09-24 13:35:22,2024-09-24 13:21:20,200,74,False,8.929,34.346,93,17.168,6.314,69,5,767.25,14.5,1.0,6750.719,20.312,17934.25,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,31.0,38.0,71.6375
68,34000,2024-09-24 13:35:25,2024-09-24 13:21:22,200,74,False,9.143,33.5,80,7.586,5.319,67,8,926.0,14.5,1.0,6750.719,28.25,18441.297,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,38.0,71.68027
69,34500,2024-09-24 13:35:25,2024-09-24 13:21:22,200,74,False,9.071,32.738,57,5.889,3.674,67,8,1000.25,14.5,1.0,6750.719,16.5,18631.922,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,38.0,71.68027
70,35000,2024-09-24 13:35:25,2024-09-24 13:21:22,200,74,False,9.0,32.562,52,5.357,0.0,69,8,908.75,14.5,1.0,6750.719,-3.438,18756.75,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,38.0,71.68027
71,35500,2024-09-24 13:35:25,2024-09-24 13:21:22,200,74,False,9.0,33.58,51,4.736,0.0,69,8,826.75,14.5,1.0,6750.723,6.562,18917.188,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,38.0,71.68027
72,36000,2024-09-24 13:35:27,2024-09-24 13:21:24,200,74,False,9.0,33.791,54,4.906,0.0,69,8,706.5,14.5,2.0,6750.723,8.938,19103.953,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,39.0,69.98177
73,36500,2024-09-24 13:35:27,2024-09-24 13:21:24,200,74,False,9.0,33.706,60,5.645,0.0,69,8,699.75,14.5,2.0,6750.723,15.75,19253.219,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,39.0,69.98177
74,37000,2024-09-24 13:35:27,2024-09-24 13:21:24,200,74,False,8.857,33.786,58,6.188,0.0,70,8,884.75,14.5,1.0,6750.727,1.312,19465.109,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,34.0,40.0,72.36984
75,37500,2024-09-24 13:35:27,2024-09-24 13:21:24,200,74,False,9.0,34.682,55,5.551,0.0,70,7,877.5,14.5,1.0,6750.727,4.438,19690.391,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,35.0,40.0,72.61136
76,38000,2024-09-24 13:35:30,2024-09-24 13:21:26,200,74,False,9.0,35.606,58,5.938,0.0,70,5,834.75,14.5,1.0,6750.727,6.875,19950.188,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,37.0,40.0,72.57033
77,38500,2024-09-24 13:35:30,2024-09-24 13:21:26,200,74,False,8.857,36.595,58,5.551,0.0,70,4,819.0,14.5,1.0,6750.727,6.875,20111.781,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,38.0,40.0,72.51239
78,39000,2024-09-24 13:35:30,2024-09-24 13:21:26,200,74,False,9.0,36.778,56,5.656,0.0,70,4,815.25,14.5,1.0,6750.727,10.5,20328.672,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,38.0,40.0,73.132126
79,39500,2024-09-24 13:35:30,2024-09-24 13:21:26,200,74,False,8.929,36.669,57,5.691,0.0,70,3,822.25,14.5,1.0,6750.727,10.875,20539.812,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,39.0,40.0,73.132126
80,40000,2024-09-24 13:35:31,2024-09-24 13:21:28,200,74,False,9.071,36.571,56,5.656,0.0,70,4,842.75,14.5,1.0,6750.73,11.0,20785.906,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,40.0,40.0,73.132126
81,40500,2024-09-24 13:35:31,2024-09-24 13:21:28,200,74,False,8.929,35.816,57,5.762,0.0,70,4,848.0,14.5,1.0,6750.73,11.312,20966.359,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,40.0,40.0,73.132126
82,41000,2024-09-24 13:35:31,2024-09-24 13:21:28,200,74,False,9.0,36.352,57,5.879,0.0,70,5,851.25,14.5,1.0,6750.73,7.5,21186.641,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,41.0,40.0,73.19006
83,41500,2024-09-24 13:35:31,2024-09-24 13:21:28,200,74,False,9.0,35.697,58,5.791,0.0,70,6,815.75,14.5,1.0,6750.73,14.938,21410.047,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0,2014.516129035568,66,42.0,40.0,73.19006
84,42000,2024-09-24 13:35:33,2024-09-24 13:21:30,200,74,False,9.071,35.421,58,5.725,0.0,70,6,858.75,14.5,1.0,6750.73,5.75,21679.781,0.0,,,,,,,,1243,35.705158,51.266781,4,47.34,5.669876608028779,2014.516129035568,66,42.0,40.0,73.19006
85,42500,2024-09-24 13:35:33,2024-09-24 13:21:30,200,74,False,8.929,35.291,58,5.889,0.0,70,6,860.25,14.5,1.0,6750.734,7.625,21870.062,0.0,,,,,,,,1243,35.705158,51.266781,4,47.34,0.0,2014.516129035568,66,42.0,40.0,73.19006
86,43000,2024-09-24 13:35:33,2024-09-24 13:21:30,200,74,False,9.0,35.056,59,6.047,0.0,69,6,857.0,14.5,1.0,6750.734,7.75,22086.281,0.0,,,,,,,,1243,35.705158,51.266781,4,47.34,0.0,2014.516129035568,66,42.0,40.0,73.19006
87,43500,2024-09-24 13:35:33,2024-09-24 13:21:30,200,74,False,9.0,36.452,58,5.822,0.0,68,5,815.0,14.5,1.0,6750.734,11.562,22304.828,0.0,,,,,,,,1243,35.705158,51.266781,4,47.34,0.0,2014.516129035568,66,43.0,40.0,73.304535
88,44000,2024-09-24 13:35:35,2024-09-24 13:21:31,200,58,False,8.929,36.062,58,5.584,0.0,70,3,820.75,14.5,1.0,6750.734,7.812,22565.0,0.0,,,,,,,,1247,35.705189,51.266796,4,21.45,-0.9037314866826645,2014.516129035568,66,45.0,40.0,73.246605
89,44500,2024-09-24 13:35:35,2024-09-24 13:21:31,200,58,False,8.929,36.73,59,5.879,0.0,70,3,815.75,14.5,1.0,6750.734,10.688,22731.109,0.0,,,,,,,,1247,35.705189,51.266796,4,21.45,0.0,2014.516129035568,66,45.0,40.0,72.861984
90,45000,2024-09-24 13:35:35,2024-09-24 13:21:31,200,58,False,9.0,36.273,59,6.023,0.0,70,3,840.25,14.5,1.0,6750.734,11.125,22970.078,0.0,,,,,,,,1247,35.705189,51.266796,4,21.45,0.0,2014.516129035568,66,45.0,40.0,72.861984
91,45500,2024-09-24 13:35:35,2024-09-24 13:21:31,200,58,False,8.929,35.234,59,5.889,0.0,70,3,821.5,14.5,1.0,6750.738,13.438,23198.703,0.0,,,,,,,,1247,35.705189,51.266796,4,21.45,0.0,2014.516129035568,66,45.0,40.0,72.861984
92,46000,2024-09-24 13:35:36,2024-09-24 13:21:33,200,58,False,9.0,35.122,59,5.922,0.0,70,3,836.0,14.5,13.0,6750.738,10.312,23452.875,0.0,,,,,,,,1249,35.7052,51.266796,4,0.0,-0.748746249105567,2014.516129035568,66,45.0,52.0,72.41088
93,46500,2024-09-24 13:35:36,2024-09-24 13:21:33,200,58,False,8.929,35.375,63,6.289,0.0,71,0,834.5,14.5,13.0,6750.738,8.375,23658.422,0.0,,,,,,,,1249,35.7052,51.266796,4,0.0,0.0,2014.516129035568,66,48.0,52.0,71.29869
94,47000,2024-09-24 13:35:36,2024-09-24 13:21:33,200,58,False,8.929,35.406,60,6.201,0.0,71,0,873.75,14.5,13.0,6750.738,7.0,23908.375,0.0,,,,,,,,1249,35.7052,51.266796,4,0.0,0.0,2014.516129035568,66,48.0,52.0,71.29869
95,47500,2024-09-24 13:35:36,2024-09-24 13:21:33,200,58,False,8.929,35.277,66,8.801,9.213,69,0,727.5,14.5,13.0,6750.738,19.125,24145.766,0.0,,,,,,,,1249,35.7052,51.266796,4,0.0,0.0,2014.516129035568,66,48.0,52.0,70.941216
96,48080,2024-09-24 13:21:44,2024-09-24 13:21:35,200,58,True,8.714,34.102,89,11.893,0.0,68,0,777.5,14.5,13.0,6750.738,8.688,24645.172,0.0,,,,,,,,1249,35.705204,51.266796,4,0.0,0.0,2014.516129035568,66,48.0,52.0,70.941216
97,48580,2024-09-24 13:21:44,2024-09-24 13:21:35,200,58,True,9.0,33.986,83,9.512,0.0,69,0,811.25,14.5,1.0,6750.738,17.312,24920.25,0.0,,,,,,,,1249,35.705204,51.266796,4,0.0,0.0,2014.516129035568,66,48.0,64.0,71.3059
