Time,sys_ect\CCP:1,sys_iat\CCP:1,sys_bst_t\CCP:1,Current_gear_shift_position_(Current_gear),sys_pps_pct\CCP:1,fmsp_af_sp\CCP:1,Vehicle_Speed,knck_ron_fac\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_eng_spd\CCP:1,tq_clch_torq\CCP:1,hw_bat_vlt\CCP:1,afm_stk_flw\CCP:1,tq_imep_ref\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_bst_p\CCP:1,sys_trip_fc\CCP:1,Predicted_sum,,,
480000,56.05317982,22.0546875,22.7395148,1,5.066265976,14.40234375,14.65899123,1,41.98550576,31.34562175,1370.908991,17.30372807,14.07410739,0.153046993,398.1858553,7.61716073,0.581251714,88.73040022,145751.4792,105053.86,7026.591,8107.3428,
481000,56.13884943,22.0546875,22.74240057,2,0.371704102,14.40234375,14.98863636,1,33.7300071,23.9284446,1262.204545,-2.530681818,14.07061435,0.116684237,297.3357955,5.229880593,0.342622514,88.6421875,146247.0482,105432.125,7413.7544,8465.4839,
482000,56.246024,22.0546875,22.76876395,2,2.604266575,14.4029759,14.58189174,1,34.45096261,25.37493025,1250.982143,5.075892857,14.08409773,0.124031067,315.9988839,5.904306684,0.405186245,88.23695592,146605.1893,105811.42,7781.4385,8898.739,
483000,56.30371094,22.0546875,22.69970703,2,3.088378906,14.41650391,14.5,1,36.24874442,26.90113613,1278.825893,8.650111607,14.07961164,0.13142613,336.7321429,6.298446655,0.451581683,88.13354492,147038.4444,106198.586,8100.784,9354.9641,
484000,56.40625,22.0546875,22.765625,2,3.088378906,14.41650391,14.5,1,36.16110642,26.80521097,1277.472973,8.454954955,14.08010452,0.130904189,335.6097973,6.26435151,0.461166245,88.14150479,147494.6695,106566.27,8378.558,9821.6981,
485000,56.5024198,22.0546875,22.75082965,2,2.079003258,14.42279539,14.5,1,35.43566787,25.87058819,1273.54646,5.232300885,14.08567824,0.126123479,322.9922566,5.946525641,0.45429169,88.16385509,147961.4035,106885.62,8643.203,10234.5509,
486000,56.60086496,22.0546875,22.75718471,2,0,14.43017578,14.10365513,1,33.06068638,23.62518311,1147.524554,-7.142299107,14.04833549,0.1153856,293.0479911,4.927308219,0.36214774,88.17288644,148374.2563,107163.39,8907.148,10579.9865,
487000,56.67038043,22.0546875,22.77900815,2,0,14.43017578,11.95903533,1,32.79035326,22.94327446,963.0586957,-10.85380435,14.03382728,0.112087615,284.6663043,4.058439835,0.296671196,88.13196332,148719.6919,107428.04,9165.78,10851.3777,
488000,56.74809966,22.0546875,22.79940878,2,0,14.43017578,8.71825732,1,35.72652731,24.44144584,743.1024775,-11.59290541,14.02320876,0.119474944,304.6846847,3.591918945,0.249331363,88.05229448,148991.0831,107691.984,9426.962,11101.4732,
489000,56.8296596,22.0546875,22.79045759,1,0,14.44041661,5.921037946,1,39.70581055,27.5038583,635.7756696,-0.828125,13.98986381,0.134419033,344.1763393,3.501428877,0.254255023,88.05224609,149241.1786,107950.62,9684.229,11380.6254,
490000,56.9046875,22.0546875,22.8330163,0,0,14.44433594,1.5296875,1,44.14935462,30.89833135,600.8423913,2.694021739,13.92821416,0.150918977,387.9483696,3.574086065,0.281411345,88.00968071,149520.3308,108211.8,9930.053,11651.5576,
491000,56.99287887,22.0546875,22.83573009,0,0,14.44433594,0,1,44.34437223,31.00521121,579.0774336,3.617256637,13.89804428,0.15145793,388.846792,3.482379745,0.261018736,87.97445382,149791.263,108469.06,10164.401,11910.4697,
492000,57.06201172,22.0546875,22.88427734,0,0,14.45263672,0,1,45.21794782,31.74329485,580.375,4.522879464,13.92173985,0.155031749,397.9520089,3.602382115,0.269592285,88.00390625,150050.1751,108714.89,10390.438,12182.0272,
493000,57.13474834,22.0546875,22.89027931,0,0,14.45800781,0,1,44.92208241,31.54901825,606.454646,3.558628319,13.97368899,0.154113769,396.4164823,3.705212078,0.276756084,87.97500691,150321.7326,108949.24,10610.923,12457.8141,
494000,57.21233259,22.0546875,22.8984375,0,0,14.45800781,0,1,44.49891881,31.24171666,613.4832589,3.528459821,13.97595215,0.15262413,392.6322545,3.742136274,0.276297433,87.99916295,150597.5195,109175.28,10827.859,12735.4962,
495000,57.29324287,22.0546875,22.88438871,0,0,14.45800781,0,1,44.37613076,31.15116588,617.4451754,3.641995614,13.98335132,0.152153952,391.4884868,3.757195724,0.280907347,88.00020559,150875.2016,109395.766,11042.585,13033.9245,
496000,57.36377841,22.0546875,22.93394886,0,0,14.46779119,0,1,44.55021307,31.30348899,624.0772727,3.383522727,13.97565252,0.152900834,393.3761364,3.825877797,0.290074574,88.01207386,151173.6299,109612.7,11255.95,13323.4457,
497000,57.4448902,22.0546875,22.9214527,0,0,14.47216797,0,1,44.28459319,31.08822934,624.5135135,3.684684685,13.98061832,0.151873614,390.786036,3.78121041,0.290021467,88.02171312,151463.1511,109827.43,11468.48,13609.8743,
498000,57.49301715,22.0546875,22.92305033,0,0,14.47216797,0,1,44.1087182,30.94968543,628.7544248,3.594026549,13.99210108,0.151237555,389.2638274,3.792119659,0.293081098,87.99685426,151749.5797,110040.8,11680.492,13913.8298,
499000,57.57052176,22.0546875,22.94461496,0,0,14.47899519,0,1,44.35895647,31.16509574,633.7332589,3.3359375,13.97872925,0.152158737,391.9514509,3.855814253,0.304513114,88.00711496,152053.5352,110253.33,11892.171,14218.2798,
500000,57.64341518,22.0546875,22.94489397,0,0,14.48632813,0,1,44.05109515,30.89752197,633.8850446,3.30078125,13.97944859,0.150925228,388.5357143,3.812217712,0.299168178,88.02943638,152357.9852,110465.336,12103.62,14512.7964,
501000,57.73333794,22.0546875,22.97338219,0,0,14.48632813,0,1,44.06222345,30.92084227,632.6548673,3.434734513,13.98488921,0.151032574,388.7123894,3.807486475,0.296797221,88.02367948,152652.5018,110677.016,12314.891,14811.1553,
502000,57.8104589,22.0546875,22.96213401,0,0,14.48632813,0,1,44.111029,30.93360695,632.981982,3.467342342,13.98653927,0.15113267,389.0647523,3.814064919,0.304212416,88.01896819,152950.8607,110888.47,12525.985,15119.1984,
503000,57.89105114,22.0546875,22.95646307,0,0,14.49676847,0,1,44.00234375,30.89011452,634.3965909,3.431818182,13.98263938,0.150859763,388.1755682,3.821438876,0.298579546,88.02230114,153258.9038,111099.74,12736.851,15414.0539,
504000,57.95605469,22.0546875,22.9718192,0,0,14.5,0,1,44.12287249,30.92673165,632.9944196,3.485491071,13.98901367,0.151078633,388.9235491,3.825405666,0.294581822,88.02350725,153553.7593,111310.836,12947.343,15709.6911,
505000,58.01740057,22.0546875,22.98110795,0,0,14.5,0,1,44.25539773,31.0604581,632.1454545,3.688636364,13.9887429,0.151694281,390.1613636,3.826821067,0.298046875,88.02272727,153849.3965,111521.7,13157.179,15990.8987,
506000,58.09341033,22.0546875,22.99558424,0,0,14.5,0,1,44.12360734,30.97581946,633.2782609,3.62173913,13.9853176,0.151268735,389.4755435,3.830725628,0.293817935,88.02503397,154130.6041,111732.195,13365.871,16248.5369,
507000,58.18372845,22.0546875,23.00444504,0,0,14.5098877,0,1,44.30344154,31.10635692,632.7478448,3.75,13.99148034,0.151905191,390.7623922,3.849450473,0.294046336,88.01333513,154388.2423,111942.03,13572.681,16599.8945,
508000,58.2719029,22.0546875,23.00920759,0,0,14.51416016,0,1,44.25240653,31.09272548,633.2198661,3.783482143,13.98911395,0.151893071,390.9207589,3.839383807,0.297999791,88.03125,154739.5999,112150.73,13776.854,16892.7592,
509000,58.34424716,22.0546875,23.01605114,0,0,14.51416016,0,1,44.16640625,30.99010121,635.0136364,3.693181818,13.98412198,0.151376343,389.4840909,3.842163086,0.293785512,88.01598011,155032.4646,112357.54,13980.51,17188.6128,
510000,58.42277378,22.0546875,23.02212389,0,0,14.52456098,0,1,44.0090224,30.90172152,638.0176991,3.705199115,13.99798206,0.150938861,388.153208,3.837355892,0.295915722,88.03398092,155328.3182,112561.71,14218.206,17486.5498,
511000,58.49835149,22.0546875,23.01928039,0,0,14.52832031,0,1,44.11320958,30.96061497,633.8027523,3.912844037,14.00175154,0.151197521,388.6364679,3.842051095,0.291597979,88.02354501,155626.2552,112765.37,14613.381,17781.0351,
512000,58.57645089,22.0546875,23,0,0,14.52832031,0,1,44.4640067,31.32978167,657.7388393,7.786830357,14.02021572,0.153025218,393.8794643,4.055649894,0.309579032,88.01422991,155920.7405,113003.06,15185.494,18113.0492,
513000,58.66162109,22.0546875,23.00523158,0,1.382882254,14.5337568,1.132603237,1,45.07125419,32.51920428,754.0491071,13.96037946,14.03969029,0.158941814,410.6768973,4.881940569,0.382795062,88.00708008,156252.7546,113398.234,15932.138,18633.2542,
514000,58.72949219,22.0546875,22.97935268,1,8.40069907,14.5400783,4.135044643,1,51.34095982,39.76516724,1026.901786,31.78348214,14.0557251,0.194375719,501.593192,7.842309134,0.71296038,87.97471401,156772.9596,113970.35,16821.531,19375.6499,
515000,58.78686952,22.0546875,22.95408443,1,12.09778367,14.54248047,6.545709978,1,53.54780016,42.14391876,1242.019737,36.16063596,14.06221303,0.206145437,539.7461623,9.792421575,0.90589878,88.14425713,157515.3553,114716.99,17719.395,20581.3355,
516000,58.8359375,22.0546875,22.9453125,1,16.46071,14.55754173,9.533309659,1,65.71324574,51.14413175,1723.157955,52.57556818,14.03033558,0.249704812,677.0397727,14.66830167,1.554137074,89.98043324,158721.0409,115606.39,18616.248,21938.3423,
517000,58.8359375,22.0546875,22.9453125,1,13.79089355,14.55664063,13.0453125,1,54.06136364,41.07077859,2021.4,32.01647727,14.04873935,0.200243863,543.7579545,12.66440652,1.101633523,93.0265625,160078.0477,116504.25,19600.494,23043.1977,
518000,58.97587113,22.0546875,22.90714878,1,14.61197845,14.56353274,15.77143252,1,56.11666897,43.41230815,1659.127212,36.83849558,14.05237573,0.212248406,569.75,11.8065488,1.104535399,92.70644358,161182.9031,117401.1,20686.111,24249.3408,
519000,59.0078125,22.0546875,22.8984375,1,16.96017179,14.57080078,18.09225852,1,62.5096946,48.57732599,1805.294318,48.70397727,14.04958718,0.23725253,642.9960227,14.02091286,1.414897017,92.53995028,162389.0462,118385.34,21803.639,25697.7338,
520000,59.12542614,22.0546875,22.83963068,1,17.78259277,14.57080078,20.67088068,1,62.29634233,48.41064453,2002.490909,48.82215909,14.05449663,0.236558671,643.65625,14.51133034,1.502832031,94.72166193,163837.4392,119470.96,22897.17,27196.2525,
521000,59.1484375,22.0546875,22.828125,1,16.89355033,14.57080078,23.38727679,1,58.51524135,45.22737776,2074.180804,43.40066964,14.05567714,0.220828193,601.4447545,13.72596196,1.440054757,96.28243583,165335.9579,120588.484,23915.982,28582.096,
522000,59.1484375,22.0546875,22.828125,1,16.13181374,14.57080078,25.75113636,1,56.22990057,43.3010032,2101.122727,39.80965909,14.05803001,0.211483765,574.75,13.44632235,1.390358665,95.48139205,166721.8014,121682.016,24772.506,30036.7859,
523000,59.1484375,22.0546875,22.828125,1,16.11633301,14.57080078,27.75573394,1,54.97745843,42.34047986,2263.978211,37.97075688,14.05729018,0.206863263,562.1123853,13.87637077,1.493540353,95.5393492,168176.4913,122700.83,25439.86,31481.8569,
524000,59.36865234,22.0546875,22.79589844,1,14.4783565,14.57990374,29.46540179,1,54.94737026,41.9027056,2063.21875,28.63895089,14.05553763,0.204769135,553.703125,12.60953631,1.286629813,96.25104632,169621.5623,123557.35,26029.53,32507.8282,
525000,59.46875,22.0546875,22.78125,2,7.661274501,14.58496094,30.61830357,1,44.69977679,32.71364485,1665.063616,20.48046875,14.08054461,0.159489223,421.5128348,8.912495205,0.660723005,93.28637695,170647.5336,124224.7,26601.064,33172.2331,
526000,59.58434735,22.0546875,22.76548673,2,7.669931597,14.58496094,30.94469027,1,41.72908601,30.60788855,1662.950221,16.60619469,14.08143494,0.149512637,392.6731195,8.778367844,0.669671253,90.37465431,171311.9385,124814.375,27202.803,33855.1039,
527000,59.640625,22.0546875,22.7578125,3,8.011441617,14.58496094,31.16251408,1,41.5209741,30.55265959,1686.281532,16.44313063,14.0793655,0.149288418,392.259009,9.005489865,0.712380349,89.28346706,171994.8093,125385.914,27805.92,34594.0878,
528000,59.71198382,22.0546875,22.77078683,3,8.184814453,14.59293911,31.35044643,1,42.07191685,31.01599557,1707.751116,17.25837054,14.06683786,0.151565279,398.5011161,9.246063232,0.770900182,88.87785993,172733.7932,125987.66,28384.617,35374.2539,
529000,59.77636719,22.0546875,22.75292969,3,8.195141384,14.59960938,31.64285714,1,42.47241211,31.23027257,1719.358259,17.7734375,14.07040841,0.152648381,402.3325893,9.291512626,0.800118583,88.83527483,173513.9593,126590.77,28953.85,36167.2115,
530000,59.86816406,22.0546875,22.72377232,3,6.80141449,14.59960938,31.84444754,1,41.89606585,30.72248186,1751.612723,14.6484375,14.07414464,0.150013243,395.5502232,9.201785496,0.753086635,88.80200195,174306.9169,127169.47,29515.367,36892.1933,
531000,59.96875,22.0546875,22.78125,3,6.207602365,14.59960938,31.859375,1,42.82760184,31.75626482,1493.113839,16.57868304,14.08349174,0.155226571,404.2310268,8.361925398,0.675040109,88.85369001,175031.8987,127738.7,30070.66,37537.9071,
532000,60.00712719,22.0546875,22.78844572,3,6.207275391,14.59960938,31.90604441,1,42.82627467,32.03371282,1347.666667,19.12061404,14.07998818,0.156593724,405.1030702,7.633998938,0.586134526,88.75260417,175677.6125,128300.22,30623.32,38105.7411,
533000,60.13146307,22.0546875,22.81306818,3,6.280850497,14.59960938,31.89204545,1,42.3034446,31.79221413,1287.301136,18.61193182,14.07594549,0.155308117,400.6125,7.265319824,0.565189986,88.61115057,176245.4465,128855.51,31176.27,38680.5453,
534000,60.22877489,22.0546875,22.81740874,3,6.419088989,14.59960938,31.86393805,1,42.83251521,32.23963375,1301.144912,19.44966814,14.08227755,0.157483666,407.1709071,7.438970245,0.586352323,88.57650028,176820.2507,129408.17,31730.514,39280.7926,
535000,60.33664773,22.0546875,22.85809659,3,6.436157227,14.59960938,31.82315341,1,42.77024148,32.15620561,1299.088636,19.30113636,14.07853338,0.157065097,405.8931818,7.409612482,0.598828125,88.55330256,177420.498,129961.125,32285.629,39859.6053,
536000,60.4068031,22.0546875,22.8418833,3,6.436157227,14.59960938,31.78947732,1,42.79061809,32.18842903,1292.767699,19.30530973,14.07610706,0.157243577,405.6769912,7.355627549,0.575981748,88.54490459,177999.3107,130515.37,32840,40441.0115,
537000,60.47237723,22.0546875,22.90987723,3,6.436157227,14.59960938,31.76213728,1,42.74958147,32.14503697,1293.108259,19.34040179,14.07166835,0.157033375,405.5362723,7.336834499,0.57257952,88.53557478,178580.7169,131070.484,33391.9,41002.1059,
538000,60.57254464,22.0546875,22.90122768,3,6.436157227,14.59960938,31.74441964,1,42.73102679,32.12716239,1292.33817,19.30915179,14.07473755,0.156931196,405.2014509,7.310322353,0.564932687,88.53184291,179141.8113,131624.86,33948.566,41574.106,
539000,60.67546453,22.0546875,22.86043074,3,6.436157227,14.59960938,31.7286036,1,42.77294482,32.14771168,1290.436937,19.35135135,14.0694811,0.157030535,405.5861486,7.270826735,0.560344524,88.532904,179713.8114,132176.75,34510.758,42137.6599,
540000,60.753308,22.0546875,22.91814471,3,6.436157227,14.59960938,31.68018018,1,42.61490006,32.02058259,1292.820946,19.12837838,14.07125387,0.156425957,403.6019144,7.232143643,0.558549761,88.53913288,180277.3653,132733.42,35089.19,42689.2028,
541000,60.82967342,22.0546875,22.90547579,3,6.436157227,14.59960938,31.6739161,1,42.56820101,32.03256968,1283.358108,19.12387387,14.07287708,0.156439704,403.6875,7.262853674,0.548467413,88.53191864,180828.9082,133295.61,35697.08,43255.8404,
542000,60.94182478,22.0546875,22.91978237,3,6.436157227,14.59960938,31.61830357,1,42.40345982,31.88443865,1285.310268,18.84765625,14.08639527,0.15574646,401.9017857,7.348196847,0.569248745,88.49131557,181395.5458,133874.05,36338.145,43821.7154,
543000,61.04052734,22.0546875,22.91761998,3,6.436157227,14.59960938,31.56738281,1,42.12538365,31.79212298,1286.362723,18.68080357,14.08630807,0.155298778,400.5686384,7.460267203,0.59375872,88.48674665,181961.4208,134481.94,36981.77,44421.9,
544000,61.10099432,22.0546875,22.92528409,3,6.436157227,14.59960938,31.51860795,1,42.54897017,32.10948597,1285.526136,19.22897727,14.07790749,0.1568573,404.7613636,7.52635609,0.600559304,88.47954545,182561.6054,135123,37555.008,45013.756,
545000,61.19247159,22.0546875,22.9296875,3,6.436157227,14.59960938,31.5,1,42.39073153,31.96233576,1284.026136,18.98806818,14.07360618,0.156120162,402.5215909,7.470120517,0.5921875,88.49179688,183153.4614,135766.62,37968.637,45608.2359,
546000,61.30743243,22.0546875,22.9716357,3,6.436157227,14.59960938,31.46938345,1,42.33586712,31.89323356,1279.452703,18.89414414,14.07665576,0.155781789,401.8153153,7.414561779,0.580289274,88.50133727,183747.9413,136339.86,38256.316,46185.0345,
547000,61.38693182,22.0546875,22.95326705,3,4.246077104,14.59960938,31.40134943,1,40.8565696,30.26078658,1267.588636,13.60170455,14.05984553,0.147749467,380.08125,6.781810414,0.527334872,88.43100142,184324.7399,136753.48,38512.746,46629.3926,
548000,61.47356306,22.0546875,22.9929548,3,0,14.59960938,30.6328125,1,33.11969866,23.25395857,1216.801339,-7.4296875,14.0030474,0.113558088,286.4436384,5.034664699,0.340340751,88.18111747,184769.098,137041.17,38750.387,46955.0416,
549000,61.58160511,22.0546875,23.00667614,3,0,14.59960938,28.01022727,1,31.66129261,21.67768999,1059.097727,-12.24204545,14.03176936,0.10589988,266.3477273,4.161460183,0.290846946,88.20411932,185094.747,137297.6,38987.81,47220.5267,
550000,61.69932432,22.0546875,23.04617117,4,0,14.59960938,25.50401182,1,31.90660191,21.47194802,839.0506757,-15.13344595,14.04312271,0.104908711,264.0788288,3.265545819,0.230134432,88.1426661,185360.2321,137535.23,39229.67,47455.5944,
551000,61.79366629,22.0546875,23.05915179,4,0,14.59960938,22.62527902,1,34.29122489,23.12687465,767.9285714,-15.72767857,14.04650007,0.112980434,285.7801339,3.337751116,0.234531948,88.1003418,185595.2998,137772.66,39484.63,47693.972,
552000,61.86576705,22.0546875,23.07428977,4,0,14.59960938,19.47919034,1,35.1287642,23.78517844,758.3556818,-15.60511364,14.03614169,0.116195956,295.0454545,3.400324041,0.234383878,88.07258523,185833.6774,138014.52,39744.027,47920.4247,
553000,61.94144144,22.0546875,23.07474662,3,0,14.59960938,16.20910755,1,35.0292089,23.68427998,755.7162162,-15.5365991,14.03404332,0.115655023,293.2967342,3.374886728,0.230741484,88.05704533,186060.1301,138269.47,40012.047,48156.7397,
554000,62.02217061,22.0546875,23.08086993,3,0,14.59960938,13.08368525,1,36.24739583,24.5448207,693.6396396,-13.69876126,14.01190791,0.11986095,304.0304054,3.159229176,0.227618243,88.06542089,186296.4451,138528.88,40285.97,48373.3849,
555000,62.13422016,22.0546875,23.11134572,2,0,14.59960938,9.744580518,1,35.18369932,23.7018757,646.1779279,-10.48085586,14.00879786,0.115759772,292.1097973,2.745234859,0.20164696,88.04015343,186513.0903,138796.89,40549.59,48572.344,
556000,62.20791104,22.0546875,23.15998029,1,0,14.59960938,6.601140203,1,37.73916104,25.98129135,619.8637387,-3.755630631,13.98072389,0.127115611,321.598536,3.286770657,0.222682644,87.99975366,186712.0494,139070.81,40818.2,48825.1764,
557000,62.29168971,22.0546875,23.16682799,1,0,14.59960938,4.00732854,1,43.11812085,29.91511252,607.6117257,2.931415929,13.96428201,0.146121945,373.920354,3.439601122,0.269928789,87.99346654,186964.8818,139334.44,41077.3,49086.2471,
558000,62.38488662,22.0546875,23.16537611,0,0,14.59960938,0.088149889,1,43.86991842,30.52557211,573.4170354,2.164269912,13.84510682,0.149167221,380.8584071,3.367142129,0.252437085,87.97417727,187225.9525,139603.05,41321.83,49341.1533,
559000,62.49661228,22.0546875,23.17699115,0,0,14.59960938,0,1,44.36182937,30.92656769,568.3783186,3.746681416,13.82844476,0.15105688,385.8169248,3.368843551,0.251434596,87.98627627,187480.8587,139862.14,41554.957,49589.3129,
560000,62.59437779,22.0546875,23.21888951,0,0,14.59960938,0,1,44.82739258,31.33032663,586.0569196,3.763950893,13.94946725,0.153021949,391.1824777,3.538158962,0.263192313,88.00871931,187729.0183,140106.67,41780.125,49867.0804,
561000,62.65952846,22.0546875,23.23967634,0,0,14.59960938,0,1,44.79554967,31.35648455,604.9051339,3.200334821,13.96964373,0.153108869,392.0625,3.637232099,0.272696359,88.00355748,188006.7858,140339.8,41999.996,50141.6128,
562000,62.76472622,22.0546875,23.2007052,0,0,14.59960938,0,1,44.18622096,30.86002316,609.8528761,3.461836283,13.97052164,0.150726048,386.0658186,3.623057678,0.269194207,88.01095824,188281.3182,140564.97,42216.438,50409.1739,
563000,62.85431134,22.0546875,23.21925637,0,0,14.59960938,0,1,43.98763021,30.68745931,615.7164352,3.447916667,13.98337583,0.149917885,383.9855324,3.636932373,0.273600261,88.02806713,188548.8793,140784.84,42430.7,50687.6744,
564000,62.9584741,22.0546875,23.23923142,0,0,14.59960938,0,1,44.13953407,30.85948497,621.6036036,3.333896396,13.98675922,0.150731267,386.1120495,3.697135857,0.28355504,88.0320594,188827.3798,141001.28,42643.59,50971.8122,
565000,63.02197266,22.0546875,23.24148996,0,0,14.59960938,0,1,43.9433245,30.69490705,624.4207589,3.430803571,13.99081857,0.149918148,384.3325893,3.698566982,0.285208566,88.01722935,189111.5176,141215.55,42855.625,51263.1184,
566000,63.09719876,22.0546875,23.23592342,0,0,14.59960938,0,1,43.9880701,30.77216621,627.4324324,3.400900901,13.9901552,0.150334539,385.2719595,3.727405995,0.29136754,88.03269285,189402.8238,141428.44,43067.13,51553.7636,
567000,63.21235795,22.0546875,23.2443892,0,0,14.59960938,0,1,43.85138494,30.6623979,631.3988636,3.248295455,13.98767312,0.149827437,384.0880682,3.720897328,0.294726563,88.07002841,189693.469,141640.47,43278.305,51848.6672,
568000,63.30441095,22.0546875,23.24599004,0,0,14.59960938,0,1,43.69520879,30.51282495,632.6891593,3.19579646,13.9860559,0.149057574,382.4081858,3.728383832,0.294870022,88.05617395,189988.3726,141851.97,43489.273,52144.1322,
569000,63.38929967,22.0546875,23.21651786,0,0,14.59960938,0,1,43.78051758,30.55964879,630.5390625,3.44921875,13.97505406,0.149299077,382.6936384,3.729357038,0.29108538,88.04045759,190283.8376,142063.14,43700.1,52437.3941,
570000,63.49161932,22.0546875,23.29602273,0,0,14.59960938,0,1,43.78174716,30.56352095,631.7238636,3.447727273,13.95462536,0.149283114,383.0767045,3.722978072,0.294007458,88.04076705,190577.0995,142274.11,43910.816,52727.8687,
571000,63.57101633,22.0546875,23.24901464,0,0,14.59960938,0,1,43.77100929,30.56607633,632.8051802,3.403716216,13.95472181,0.149271922,382.8203829,3.737880947,0.288411459,88.0242469,190867.5741,142484.94,44121.4,53013.1124,
572000,63.64740044,22.0546875,23.26707688,0,0,14.59960938,0,1,43.91485758,30.72261304,629.8130531,3.727323009,13.94411988,0.150067085,384.7914823,3.745938191,0.285683421,88.0774682,191152.8178,142695.66,44331.766,53303.0297,
573000,63.7364161,22.0546875,23.25295608,0,0,14.59960938,0,1,44.21413992,30.95351211,634.1689189,3.494932432,13.9407816,0.151184082,387.865991,3.796469199,0.298854519,88.06788429,191442.7351,142906.23,44541.727,53599.1316,
574000,63.81981982,22.0546875,23.27519707,0,0,14.59960938,0,1,43.98719032,30.73675482,631.0664414,3.768581081,13.94131387,0.150138786,385.1565315,3.733427031,0.288912937,88.03121481,191738.837,143116.6,44750.945,53890.7818,
575000,63.89879261,22.0546875,23.2837358,0,0,14.59960938,0,1,43.87194602,30.61878551,633.725,3.715909091,13.94802024,0.149556385,383.6454545,3.741843484,0.289071378,88.07784091,192030.4872,143326.55,44958.91,54183.2278,
576000,63.9950732,22.0546875,23.28955518,0,0,14.59960938,0,1,43.86447776,30.63887863,632.7826577,3.772522523,13.94626267,0.149644731,383.696509,3.747311154,0.289080096,88.02199465,192322.9332,143535.77,45165.1,54466.0906,
577000,64.08847128,22.0546875,23.28779561,0,0,14.59960938,0,1,44.09427787,30.82946227,632.6903153,3.80518018,13.9457172,0.15057758,386.1435811,3.767463753,0.292273719,88.05113316,192605.796,143743.73,45370.598,54764.813,
578000,64.1977983,22.0546875,23.27379261,0,0,14.59960938,0,1,43.96012074,30.74462891,635.0295455,3.726704545,13.95023083,0.150174505,385.0221591,3.786815297,0.28807706,88.04829545,192904.5184,143949.92,45591.297,55049.2491,
579000,64.26618304,22.0546875,23.30719866,0,0,14.59960938,0,1,44.16943359,30.90449742,631.4888393,3.999441964,13.94974627,0.15098708,387.0602679,3.769493103,0.287562779,88.05503627,193188.9545,144155.42,45971.445,55340.364,
580000,64.34278208,22.0546875,23.30212942,0,0,14.59960938,0,1,44.16243778,30.87730745,636.2765487,4.836836283,13.95955476,0.150791675,386.8042035,3.763573571,0.291413164,88.04614906,193480.0694,144376.12,46502.36,55650.697,
581000,64.41992188,22.0546875,23.3046875,0,3.434535435,14.59960938,0,1,46.48908343,33.53293283,711.5680804,15.51841518,13.99631609,0.163856234,420.7583705,4.858016968,0.377179827,88.00491769,193790.4024,144756.28,46992.008,56151.8087,
582000,64.47519189,22.0546875,23.29564145,1,8.700240286,14.59960938,3.390076754,1,51.59536047,39.67381528,1026.735746,32.78618421,14.01725689,0.194165146,500.8464912,7.624923974,0.690900836,88.00140488,194291.5141,145287.19,47484.312,56821.0217,
583000,64.53090123,22.0546875,23.33014788,1,8.560071673,14.59960938,6.212681362,1,48.10696847,36.64757865,1169.373884,27.75055804,14.02446638,0.178906304,462.2745536,7.563618251,0.638575963,88.39100865,194960.7271,145776.84,48080.598,57461.7921,
584000,64.61056083,22.0546875,23.27873884,1,9.597887312,14.59960938,7.754882813,1,45.45242746,34.51603481,1304.969866,23.78738839,14.04677909,0.168607167,437.2299107,8.113070897,0.656520299,88.51353237,195601.4975,146269.16,48809.695,58158.501,
585000,64.65625,22.0546875,23.25,1,11.32839507,14.59960938,9.093404314,1,47.08476217,35.83951967,1485.925885,26.11393805,14.03780507,0.17525624,460.5160398,9.474519713,0.781829024,88.61832826,196298.2064,146865.44,49632.87,59067.9386,
586000,64.69503097,22.0546875,23.24183559,1,13.29326458,14.59960938,10.98099662,1,52.184192,39.55682978,1771.856982,33.05574324,13.98565949,0.193188642,518.7432432,11.57836914,1.071359446,89.22642173,197207.644,147594.53,50483.375,60136.3285,
587000,64.8046875,22.0546875,23.21875,1,13.53283804,14.59960938,13.23903383,1,51.77289994,39.35502079,1902.311927,26.86697248,14.00261611,0.192317858,517.6376147,11.97778544,1.074263547,90.69355648,198276.0339,148417.7,51362.33,61198.3674,
588000,64.8046875,22.0546875,23.21875,1,13.98901475,14.59960938,15.69206305,1,55.97701189,42.884165,1592.565265,38.9375,14.02943083,0.209599858,561.0497788,11.26112136,1.016204024,91.53577848,199338.0728,149268.2,52293.22,62224.5747,
589000,64.94469027,22.0546875,23.20194967,1,14.02893066,14.59960938,17.74923949,1,55.12607163,42.06251296,1724.313053,37.65818584,14.0318852,0.205432723,552.8257743,11.63972838,1.080665791,91.64159292,200364.2801,150147.16,53243.016,63329.3832,
590000,65,22.0546875,23.1953125,1,14.17689892,14.59960938,19.69925459,1,54.40481651,41.40289027,1859.575688,36.58715596,14.02698538,0.202200233,545.141055,12.06418659,1.148016414,91.78744983,201469.0886,151078.05,54196.934,64481.0423,
591000,65.00740132,22.0546875,23.19586075,1,14.35570968,14.59960938,21.77741228,1,55.03155839,41.98158666,1852.758772,37.60855263,14.02993507,0.205093651,553.0712719,12.11630838,1.119089227,92.16234923,202620.7477,152027.84,55171.098,65601.2655,
